Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Metabolism of Nucleotides	42/98	2.8292526736943315E-7	7.349594191690732E-7	0	0	2.9825581395348837	44.97125932063973	CDA;DTYMK;AK1;AK2;GMPS;ADK;GLRX;TXN;SAMHD1;TYMS;PFAS;TYMP;NT5E;PNP;ATIC;GUK1;PPAT;TK1;XDH;ADSL;DUT;RRM1;RRM2;TXNRD1;CAD;GSR;NME2;CTPS2;CTPS1;PAICS;APRT;NME1;DHODH;RRM2B;IMPDH1;IMPDH2;DPYD;HPRT1;UMPS;GART;ADA;ITPA
Negative Regulators of DDX58 IFIH1 Signaling	21/35	2.9501285496421214E-7	7.653882308133615E-7	0	0	5.949626865671642	89.46005854727642	UBE2D2;UBE2D3;TNFAIP3;UBE2D1;ISG15;IFIH1;CYLD;ITCH;TBK1;UBB;IRF3;TRAF3;PCBP2;UBC;TRIM25;PIN1;RPS27A;IKBKE;UBA52;UBE2K;ATG5
TRAF6 Mediated NF-kB Activation	17/25	3.049679770900824E-7	7.902144925359477E-7	0	0	8.423428180914513	126.3771904774922	APP;MAP3K1;CHUK;TRAF2;HMGB1;S100B;AGER;RELA;NFKB1;NFKB2;IFIH1;IKBKB;NFKBIA;TRAF6;TRIM25;IKBKG;NFKBIB
Metabolism of Polyamines	25/46	3.1664341782729424E-7	8.194299321017336E-7	0	0	4.7245541642952	70.7052660266237	PSMD14;ODC1;PSMA7;PSMD6;PSMB5;PSMB2;PSMB3;PSMD2;PSMB1;PSMD3;PSMD1;NQO1;PSMA5;PSMA6;PSMA3;PSMC5;PSMA4;PSMC6;PSMA1;PSMC3;PSMA2;PSMC4;PSMC1;PSMC2;SMS
Protein Localization	61/164	3.3974483689628676E-7	8.781031327357312E-7	0	0	2.359408693955213	35.143559969188686	APP;ABCD3;UBE2D2;UBE2D3;UBE2D1;IDE;TOMM20;EMD;PEX2;PEX1;BCS1L;ALDH3A2;GNPAT;PEX7;ACOX1;PEX3;PEX6;CAT;PEX5;VDAC1;AGXT;UBA52;DLD;FXN;SLC25A4;STX1A;VAMP2;SLC25A6;TOMM40;PEX11B;HSD17B4;HSPD1;BAG6;ATP5F1A;ATP5F1B;UBB;UBC;HMOX1;RPS27A;HSPA9;PEX16;UBL4A;PRNP;CYB5A;PEX19;NOS2;USP9X;EPHX2;IDH1;SGTA;PEX10;PEX12;GFER;PEX13;PEX14;CS;COQ2;AMACR;VAPA;ACO2;OTC
Aquaporin-mediated Transport	27/52	3.6875716315884314E-7	9.506875478415012E-7	0	0	4.287174887892377	63.506468246148984	ADCY3;AQP4;AQP5;ADCY1;AQP2;ADCY8;AQP3;ADCY6;AQP1;ADCY5;PRKAR2B;PRKACG;PRKAR2A;PRKACA;PRKACB;AVPR2;RAB11A;ADCY9;PRKAR1B;PRKAR1A;GNB2;MYO5B;GNB1;GNAS;GNB3;AVP;GNB5
COPI-independent Golgi-to-ER Retrograde Traffic	27/52	3.6875716315884314E-7	9.506875478415012E-7	0	0	4.287174887892377	63.506468246148984	DYNC1I2;DCTN1;PLA2G6;TUBA1C;ACTR1A;TUBA1B;TUBB6;TUBA1A;CAPZB;TUBB3;TUBB1;RAB6A;DYNC1H1;PLA2G4A;DYNLL1;TUBB4B;TUBB4A;TUBA4A;DYNC1LI1;TUBB2B;TUBB2A;RAB18;RAB3GAP2;ACTR10;RAB3GAP1;PAFAH1B1;TUBA8
Fcgamma Receptor (FCGR) Dependent Phagocytosis	62/168	3.761830990615065E-7	9.686123317973632E-7	0	0	2.3303617577185887	34.47348389294675	CYFIP2;CYFIP1;NCKAP1;HSP90AB1;WIPF1;ARPC1A;PIK3CB;WASL;ACTB;ACTG1;CFL1;RAC1;NCK1;ACTR3;ACTR2;HSP90AA1;SYK;PRKCE;PRKCD;VAV1;VAV2;FGR;HCK;MYH2;PIK3CA;BTK;MYH9;CRK;DOCK1;SRC;ITPR1;WAS;ITPR2;ITPR3;PIK3R2;PIK3R1;PLA2G6;PLD1;PLD2;CDC42;PAK1;ABL1;PLCG2;MAPK1;FYN;PLCG1;WASF2;MAPK3;LYN;YES1;MYO10;LIMK1;MYO5A;MYO9B;BAIAP2;PTK2;MYO1C;ARPC2;ARPC3;ABI1;GRB2;NF2
Telomere Extension By Telomerase	16/23	4.257616169604719E-7	1.09489199738453E-6	0	0	9.058811002661935	132.88719739985828	PIF1;ACD;RTEL1;TINF2;TERF1;TERF2;CCNA2;CCNA1;PPP6C;TERT;DKC1;RUVBL2;CDK2;RUVBL1;NHP2;WRAP53
Regulation of HSF1-mediated Heat Shock Response	37/83	4.342417868881454E-7	1.1152985417315354E-6	0	0	3.1967000390913434	46.83058258539194	YWHAE;GSK3B;HSPA4L;HSPA14;DNAJB1;HSPH1;DNAJB6;UBB;BAG3;HSF1;TPR;SERPINH1;MAPK1;MAPK3;NUP214;HSPA9;RANBP2;HSPA8;SEC13;HSPA1L;HSPA5;NUP155;HSPA4;HSPA6;RPA1;RPA2;NUP153;HSPA2;SIRT1;DNAJC7;COL4A6;ATM;NUP98;FKBP4;HSPA1B;ATR;HSPA1A
Transcriptional Regulation by VENTX	23/41	4.385325824973139E-7	1.1249075142506285E-6	0	0	5.069451357778884	74.21591480811703	CSF1R;TCF7L2;CEBPB;CDKN2A;UBE2C;EHMT2;LEF1;UBE2E1;EHMT1;UBE2D1;RELA;NFKB1;FZR1;IL6;CDC23;CCND1;UBE2S;AGO1;CDC27;CDC16;CTNNB1;TP53;ANAPC1
