Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Cell Cycle G1/S Phase Transition (GO:1902807)	1/36	0.9999948970639053	0.9999966048853383	0	0	0.06504419591568779	3.3191722196456057E-7	CDPF1
Positive Regulation of Response to External Stimulus (GO:0032103)	1/163	0.9999949247251596	0.9999966048853383	0	0	0.013924094234833335	7.066878447722446E-8	SIGLEC16
Macroautophagy (GO:0016236)	2/162	0.9999949339898984	0.9999966048853383	0	0	0.028205022980958633	1.4288729327305923E-7	ATG9B;STBD1
Ribosome Biogenesis (GO:0042254)	1/161	0.9999949433297843	0.9999966048853383	0	0	0.014100196947316592	7.13002262095097E-8	NLRP2B
Epithelium Development (GO:0060429)	1/159	0.9999949621402034	0.9999966048853383	0	0	0.014280757956318415	7.194463759608892E-8	MANSC4
Regulation of Cellular Component Organization (GO:0051128)	1/159	0.9999949621402034	0.9999966048853383	0	0	0.014280757956318415	7.194463759608892E-8	BUB1B-PAK6
Protein Maturation (GO:0051604)	1/158	0.9999949716416666	0.9999966048853383	0	0	0.014372763566000871	7.227158715468635E-8	EEF1AKMT4-ECE2
Neuron Projection Morphogenesis (GO:0048812)	1/157	0.9999949811725615	0.9999966048853383	0	0	0.014465948734781821	7.260228262380612E-8	PLPPR4
Negative Regulation of Response to External Stimulus (GO:0032102)	1/154	0.9999950101135144	0.9999966048853383	0	0	0.014752812881813375	7.361504528850434E-8	FIGNL2
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	1/153	0.9999950198498666	0.9999966048853383	0	0	0.014850950616324169	7.396014785937976E-8	OR5AN1
Phosphate-Containing Compound Metabolic Process (GO:0006796)	4/150	0.9999950494053049	0.9999966048853383	0	0	0.06190251254020739	3.0645500876123137E-7	PLPPR1;PLPPR2;PLPPR3;PLPPR4
Positive Regulation of Metabolic Process (GO:0009893)	1/147	0.999995079469978	0.9999966048853383	0	0	0.01546800842646738	7.611098709618082E-8	CDPF1
Antimicrobial Humoral Response (GO:0019730)	4/147	0.999995079469978	0.9999966048853383	0	0	0.06321494597356667	3.110518047719171E-7	WFDC11;CCL3L1;DEFB131A;PRSS2
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	1/146	0.9999950896180468	0.9999966048853383	0	0	0.015575816227779758	7.648339469212686E-8	TLE7
Protein Glycosylation (GO:0006486)	1/145	0.9999950998167605	0.9999966048853383	0	0	0.01568512135966592	7.686015711088059E-8	C20ORF173
Regulation of Cell Adhesion (GO:0030155)	1/142	0.9999951307936082	0.9999966048853383	0	0	0.016022339319740245	7.801626696536132E-8	PRSS2
Cellular Response to Starvation (GO:0009267)	2/141	0.9999951412174359	0.9999966048853383	0	0	0.032515812694558735	1.5798764759086868E-7	CDPF1;BUB1B-PAK6
Intracellular Calcium Ion Homeostasis (GO:0006874)	1/140	0.9999951517363793	0.9999966048853383	0	0	0.016255238054755605	7.880987035207473E-8	C19ORF12
Protein Autophosphorylation (GO:0046777)	1/140	0.9999951517363793	0.9999966048853383	0	0	0.016255238054755605	7.880987035207473E-8	SERPINA2
Regulation of Cytoskeleton Organization (GO:0051493)	1/139	0.9999951623516574	0.9999966048853383	0	0	0.016374218930252583	7.921290467124769E-8	SMIM22
Membraneless Organelle Assembly (GO:0140694)	1/139	0.9999951623516574	0.9999966048853383	0	0	0.016374218930252583	7.921290467124769E-8	SMIM22
Negative Regulation of Cell Motility (GO:2000146)	2/139	0.9999951623516574	0.9999966048853383	0	0	0.032995288783662674	1.5961999019028885E-7	TMIGD3;FIGNL2
protein-RNA Complex Assembly (GO:0022618)	1/138	0.9999951729767014	0.9999966048853383	0	0	0.016494936752837107	7.962163618320531E-8	EIF2S3B
Mitochondrion Organization (GO:0007005)	1/135	0.9999952052719694	0.9999966048853383	0	0	0.01686790077186691	8.087719054064677E-8	PLSCR3
Epithelial Cell Differentiation (GO:0030855)	1/132	0.9999952381695844	0.9999966048853383	0	0	0.01725794711237899	8.217961313416384E-8	PERCC1
Regulation of Response to External Stimulus (GO:0032101)	2/132	0.9999952381695844	0.9999966048853383	0	0	0.03478963584019395	1.656627405222978E-7	SPAAR;CD300H
Circulatory System Development (GO:0072359)	3/132	0.9999952381695844	0.9999966048853383	0	0	0.05260143635482011	2.5047971591243154E-7	EEF1AKMT4-ECE2;CDPF1;UTY
Regulation of Tumor Necrosis Factor Production (GO:0032680)	1/131	0.9999952493364214	0.9999966048853383	0	0	0.017391963034503653	8.262356160749832E-8	FCGR2C
Fatty Acid Metabolic Process (GO:0006631)	1/130	0.9999952604895103	0.9999966048853383	0	0	0.01752805672286281	8.307460556935856E-8	PNLIPRP2
Regulation of DNA Repair (GO:0006282)	2/130	0.9999952604895103	0.9999966048853383	0	0	0.03533835357846356	1.674868943784378E-7	SERPINA2;PPP4R3C
Positive Regulation of Defense Response (GO:0031349)	1/130	0.9999952604895103	0.9999966048853383	0	0	0.01752805672286281	8.307460556935856E-8	SIGLEC16
Regulation of Neuron Apoptotic Process (GO:0043523)	1/129	0.9999952717365994	0.9999966048853383	0	0	0.017666276875102575	8.353100785167002E-8	ARMCX5-GPRASP2
Golgi Organization (GO:0007030)	4/128	0.9999952831086759	0.9999966048853383	0	0	0.0730017479739393	3.443421237742E-7	GOLGA6C;GOLGA8T;GOLGA8H;GOLGA8Q
Regulation of Protein-Containing Complex Assembly (GO:0043254)	1/126	0.9999953059973838	0.9999966048853383	0	0	0.018094206466436894	8.493445183216198E-8	PYDC5
Regulation of Cell Motility (GO:2000145)	1/126	0.9999953059973838	0.9999966048853383	0	0	0.018094206466436894	8.493445183216198E-8	TMSB4Y
Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)	3/123	0.9999953409248797	0.9999966048853383	0	0	0.056583483828599575	2.636273158537477E-7	TAF11L12;TAF11L13;TAF11L11
Cellular Response to Molecule of Bacterial Origin (GO:0071219)	1/123	0.99999534092488	0.9999966048853383	0	0	0.01854318177537782	8.639427811490051E-8	DEFB131A
Negative Regulation of DNA-binding Transcription Factor Activity (GO:0043433)	2/122	0.9999953527370633	0.9999966048853383	0	0	0.037716130444298536	1.75277182409299E-7	TMIGD3;NLRP2B
Negative Regulation of Cell Growth (GO:0030308)	1/121	0.9999953645791947	0.9999966048853383	0	0	0.01885497018436457	8.740092364629154E-8	CDPF1
Positive Regulation of Cell Cycle Process (GO:0090068)	2/119	0.9999953886087647	0.9999966048853383	0	0	0.03869162864566673	1.7842264860511753E-7	OPN1MW3;CDC14C
Modulation of Chemical Synaptic Transmission (GO:0050804)	1/117	0.9999954129809577	0.9999966048853383	0	0	0.019510800975681534	8.949662086686328E-8	PLPPR4
Cytoskeleton Organization (GO:0007010)	1/117	0.9999954129809577	0.9999966048853383	0	0	0.019510800975681534	8.949662086686328E-8	BUB1B-PAK6
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	1/117	0.9999954129809577	0.9999966048853383	0	0	0.019510800975681534	8.949662086686328E-8	TLE7
Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)	2/116	0.9999954253277415	0.9999966048853383	0	0	0.03971846885763325	1.8169939323905026E-7	CCL3L1;DEFB131A
Negative Regulation of Growth (GO:0045926)	1/115	0.9999954377027723	0.9999966048853383	0	0	0.019855975076374672	9.058906669096247E-8	CDPF1
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	2/115	0.9999954377027723	0.9999966048853383	0	0	0.040072865036984526	1.8282473811384986E-7	TMEM238L;CDPF1
Protein Processing (GO:0016485)	1/115	0.9999954377027723	0.9999966048853383	0	0	0.019855975076374672	9.058906669096247E-8	EEF1AKMT4-ECE2
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	1/114	0.9999954501824403	0.9999966048853383	0	0	0.020033144083810087	9.11473580807411E-8	USP9Y
Regulation of Interleukin-6 Production (GO:0032675)	1/114	0.9999954501824403	0.9999966048853383	0	0	0.020033144083810087	9.11473580807411E-8	SIGLEC16
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	2/114	0.9999954501824403	0.9999966048853383	0	0	0.040433589719538504	1.8396587501384467E-7	HLA-DRB3;IGL
Positive Regulation of Wnt Signaling Pathway (GO:0030177)	1/114	0.9999954501824403	0.9999966048853383	0	0	0.020033144083810087	9.11473580807411E-8	PCDH11Y
Regulation of Primary Metabolic Process (GO:0080090)	1/113	0.9999954627778771	0.9999966048853383	0	0	0.020213476823521138	9.171324228628642E-8	RBMY1C
Lipid Transport (GO:0006869)	1/113	0.9999954627778771	0.9999966048853383	0	0	0.020213476823521138	9.171324228628642E-8	PLPPR4
Mitotic Cell Cycle Phase Transition (GO:0044772)	1/113	0.9999954627778771	0.9999966048853383	0	0	0.020213476823521138	9.171324228628642E-8	CDPF1
Endoplasmic Reticulum to Golgi Vesicle-Mediated Transport (GO:0006888)	2/112	0.999995475480326	0.9999966048853383	0	0	0.04117471497642213	1.8629622943426834E-7	CTAGE9;CTAGE8
Regulation of Wnt Signaling Pathway (GO:0030111)	1/112	0.9999954754803261	0.9999966048853383	0	0	0.020397058801785536	9.228710261636036E-8	PCDH11Y
Positive Regulation of T Cell Activation (GO:0050870)	2/111	0.9999954882149406	0.9999966048853383	0	0	0.041555476576288955	1.874898013122487E-7	HLA-DRB4;HLA-DRB3
External Encapsulating Structure Organization (GO:0045229)	1/111	0.9999954882149408	0.9999966048853383	0	0	0.0205839786342002	9.28706967676529E-8	MANSC4
Extracellular Structure Organization (GO:0043062)	1/111	0.9999954882149408	0.9999966048853383	0	0	0.0205839786342002	9.28706967676529E-8	MANSC4
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	1/111	0.9999954882149408	0.9999966048853383	0	0	0.0205839786342002	9.28706967676529E-8	CDPF1
Regulation of Cellular Response to Stress (GO:0080135)	1/111	0.9999954882149408	0.9999966048853383	0	0	0.0205839786342002	9.28706967676529E-8	SERPINA2
Nucleobase-Containing Compound Metabolic Process (GO:0006139)	1/37	0.9999954913076495	0.9999966048853383	0	0	0.0632328537301457	2.850981266217818E-7	SERPINA2
Regulation of Release of Cytochrome C From Mitochondria (GO:0090199)	1/37	0.9999954913076495	0.9999966048853383	0	0	0.0632328537301457	2.850981266217818E-7	PLSCR3
Cellular Response to Glucose Stimulus (GO:0071333)	1/37	0.9999954913076495	0.9999966048853383	0	0	0.0632328537301457	2.850981266217818E-7	SELENOT
Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010389)	1/37	0.9999954913076495	0.9999966048853383	0	0	0.0632328537301457	2.850981266217818E-7	CDPF1
Muscle Cell Differentiation (GO:0042692)	1/37	0.9999954913076495	0.9999966048853383	0	0	0.0632328537301457	2.850981266217818E-7	HDGFL2
Detection of Chemical Stimulus Involved in Sensory Perception of Bitter Taste (GO:0001580)	1/37	0.9999954913076495	0.9999966048853383	0	0	0.0632328537301457	2.850981266217818E-7	TAS2R45
Glycerophospholipid Biosynthetic Process (GO:0046474)	1/110	0.9999955011181364	0.9999966048853383	0	0	0.020774328188310546	9.346145855108563E-8	GPAT3
rRNA Processing (GO:0006364)	1/110	0.9999955011181364	0.9999966048853383	0	0	0.020774328188310546	9.346145855108563E-8	NLRP2B
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	0.9999955140985869	0.9999966048853383	0	0	0.020968202734163673	9.406150125101635E-8	PANO1
Positive Regulation of Translation (GO:0045727)	4/108	0.9999955271390922	0.9999966048853383	0	0	0.08716685613237338	3.8988609520123923E-7	DAZ4;DAZ3;DAZ2;DAZ1
Positive Regulation of DNA Metabolic Process (GO:0051054)	1/108	0.9999955271392408	0.9999966048853383	0	0	0.021165701103303777	9.467144563258632E-8	CDPF1
Dephosphorylation (GO:0016311)	4/107	0.9999955403580414	0.9999966048853383	0	0	0.08801951312831795	3.925363892099611E-7	PLPPR1;PLPPR2;PLPPR3;PLPPR4
Positive Regulation of Cell Growth (GO:0030307)	2/107	0.9999955403582492	0.9999966048853383	0	0	0.04315104899477848	1.9243864879092338E-7	PRSS2;HDGFL2
Axon Development (GO:0061564)	1/107	0.9999955403582497	0.9999966048853383	0	0	0.021366925856767277	9.52890471047468E-8	PLPPR4
Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)	1/105	0.9999955670529451	0.9999966048853383	0	0	0.021780984484086403	9.655416503097488E-8	SERPINA2
Regulation of RNA Splicing (GO:0043484)	1/104	0.9999955804769967	0.9999966048853383	0	0	0.02199404377775547	9.72033972087534E-8	RBMY1C
Regulation of Actin Cytoskeleton Organization (GO:0032956)	1/104	0.9999955804769967	0.9999966048853383	0	0	0.02199404377775547	9.72033972087534E-8	SMIM22
Regulation of Defense Response (GO:0031347)	1/103	0.999995594113598	0.9999966048853383	0	0	0.022211280704633733	9.786059521010752E-8	CD300H
Cytoplasmic Translation (GO:0002181)	1/101	0.9999956216815801	0.9999966048853383	0	0	0.022658788774002955	9.92076094438998E-8	SARS1
Response to UV (GO:0009411)	1/100	0.9999956356060531	0.9999966048853383	0	0	0.02288932323398104	9.98982417690429E-8	SERPINA2
Positive Regulation of Neuron Projection Development (GO:0010976)	1/99	0.999995649653113	0.9999966048853383	0	0	0.023124562478856633	1.0060008721476936E-7	ARMCX5-GPRASP2
Cytosolic Transport (GO:0016482)	1/99	0.999995649653113	0.9999966048853383	0	0	0.023124562478856633	1.0060008721476936E-7	RAB6D
Defense Response to Gram-positive Bacterium (GO:0050830)	5/98	0.9999956638392747	0.9999966048853383	0	0	0.12196327945510765	5.288535288949401E-7	DEFB128;DEFB136;RNASE12;DEFB107A;DEFB106A
Positive Regulation of Hydrolase Activity (GO:0051345)	1/98	0.9999956638856062	0.9999966048853383	0	0	0.023364652017441003	1.0131202356857823E-7	GBA3
Positive Regulation of Supramolecular Fiber Organization (GO:1902905)	1/98	0.9999956638856062	0.9999966048853383	0	0	0.023364652017441003	1.0131202356857823E-7	C15ORF62
rRNA Metabolic Process (GO:0016072)	1/98	0.9999956638856062	0.9999966048853383	0	0	0.023364652017441003	1.0131202356857823E-7	NLRP2B
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	1/98	0.9999956638856062	0.9999966048853383	0	0	0.023364652017441003	1.0131202356857823E-7	USP9Y
Regulation of mRNA Splicing, via Spliceosome (GO:0048024)	5/97	0.9999956780917768	0.9999966048853383	0	0	0.12329789285025741	5.328833285491057E-7	RBMY1F;RBMY1E;RBMY1D;RBMY1C;RBMY1B
Regulation of TORC1 Signaling (GO:1903432)	1/97	0.9999956781558793	0.9999966048853383	0	0	0.02360974342141255	1.0203785129287136E-7	SPAAR
Phospholipid Metabolic Process (GO:0006644)	5/69	0.999995682134326	0.9999966048853383	0	0	0.17759997536541303	7.668544929235883E-7	PNLIPRP2;PLPPR1;PLPPR2;PLPPR3;PLPPR4
Regulation of Actin Filament-Based Process (GO:0032970)	1/96	0.999995692619367	0.9999966048853383	0	0	0.023859994644415076	1.0277430017783669E-7	SMIM22
Positive Regulation of Immune Response (GO:0050778)	2/95	0.9999957071609583	0.9999966048853383	0	0	0.04876128749849971	2.0932480799562584E-7	HLA-DRB4;HLA-DRB3
Retrograde Transport, Endosome to Golgi (GO:0042147)	1/95	0.9999957071609968	0.9999966048853383	0	0	0.024115570361524036	1.0352448323856635E-7	RAB6D
Regulation of Immune Response (GO:0050776)	3/94	0.9999957218570577	0.9999966048853383	0	0	0.07477254316853726	3.1988831210240274E-7	HLA-DRB4;CD300H;HLA-DRB3
Positive Regulation of Double-Strand Break Repair (GO:2000781)	2/94	0.9999957218581849	0.9999966048853383	0	0	0.04929486996488624	2.108908955795408E-7	SHLD3;HDGFL2
Lipid Biosynthetic Process (GO:0008610)	1/94	0.9999957218582398	0.9999966048853383	0	0	0.024376642330613835	1.0428695460499964E-7	PNLIPRP2
Negative Regulation of Angiogenesis (GO:0016525)	1/93	0.9999957366533665	0.9999966048853383	0	0	0.024643389777292544	1.0506353680644485E-7	SARS1
Positive Regulation of Response to Stimulus (GO:0048584)	2/92	0.9999957516525164	0.9999966048853383	0	0	0.05039760706208506	2.1410700194155386E-7	HLA-DRB4;HLA-DRB3
Glucose Homeostasis (GO:0042593)	1/92	0.9999957516526281	0.9999966048853383	0	0	0.02491599980521694	1.0585204713888472E-7	SELENOT
Positive Regulation of Cell Adhesion (GO:0045785)	1/92	0.9999957516526281	0.9999966048853383	0	0	0.02491599980521694	1.0585204713888472E-7	PRSS2
Regulation of Double-Strand Break Repair (GO:2000779)	2/91	0.999995766719749	0.9999966048853383	0	0	0.05096756106737884	2.1576042639613942E-7	SERPINA2;PPP4R3C
Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/90	0.999995781974613	0.9999966048853383	0	0	0.025479598065195463	1.07473818152607E-7	C15ORF62
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	1/89	0.9999957973185984	0.9999966048853383	0	0	0.025771003983707085	1.0830754673294109E-7	NBDY
Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	2/88	0.9999958128737126	0.9999966048853383	0	0	0.05275695154911512	2.20900481141616E-7	CDPF1;CDC14C
Regulation of Type II Interferon Production (GO:0032649)	2/88	0.9999958128737126	0.9999966048853383	0	0	0.05275695154911512	2.20900481141616E-7	HMHB1;HLA-DRB3
T Cell Receptor Signaling Pathway (GO:0050852)	1/88	0.9999958128741732	0.9999966048853383	0	0	0.02606910888885116	1.0915486763389718E-7	HLA-DRB3
Positive Regulation of Protein Kinase Activity (GO:0045860)	1/88	0.9999958128741732	0.9999966048853383	0	0	0.02606910888885116	1.0915486763389718E-7	CDPF1
Cellular Response to Radiation (GO:0071478)	2/47	0.9999958206824837	0.9999966048853383	0	0	0.1011235135332312	4.226281545668638E-7	OPN1MW3;CDPF1
Defense Response to Gram-negative Bacterium (GO:0050829)	5/87	0.9999958269063935	0.9999966048853383	0	0	0.13843436184402902	5.777007557251013E-7	DEFB128;DEFB136;DEFB107A;DEFB132;DEFB106A
Synapse Assembly (GO:0007416)	1/87	0.9999958285124438	0.9999966048853383	0	0	0.026374146466207886	1.1001965326107762E-7	NLGN4Y
Cellular Response to Tumor Necrosis Factor (GO:0071356)	1/87	0.9999958285124438	0.9999966048853383	0	0	0.026374146466207886	1.1001965326107762E-7	HMHB1
Epidermis Development (GO:0008544)	2/86	0.9999958443652157	0.9999966048853383	0	0	0.05402088609573836	2.2449153979017146E-7	MANSC4;KRTAP5-3
Regulation of Innate Immune Response (GO:0045088)	1/86	0.9999958443661503	0.9999966048853383	0	0	0.026686361398325947	1.10898977180159E-7	CD300H
Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	1/85	0.9999958603074539	0.9999966048853383	0	0	0.02700601001930396	1.1179680977891812E-7	FCGR2C
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	1/85	0.9999958603074539	0.9999966048853383	0	0	0.02700601001930396	1.1179680977891812E-7	CYP2D7
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	1/85	0.9999958603074539	0.9999966048853383	0	0	0.02700601001930396	1.1179680977891812E-7	PLPPR4
Positive Regulation of Endocytosis (GO:0045807)	1/85	0.9999958603074539	0.9999966048853383	0	0	0.02700601001930396	1.1179680977891812E-7	FCGR2C
Macromolecule Modification (GO:0043412)	1/84	0.9999958764480025	0.9999966048853383	0	0	0.027333361016691086	1.1271076780398559E-7	C20ORF173
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/84	0.9999958764480025	0.9999966048853383	0	0	0.027333361016691086	1.1271076780398559E-7	SEPTIN2
Organophosphate Metabolic Process (GO:0019637)	4/83	0.999995892103615	0.9999966048853383	0	0	0.11495915694955415	4.722412752215586E-7	PLPPR1;PLPPR2;PLPPR3;PLPPR4
Negative Regulation of Protein Phosphorylation (GO:0001933)	1/83	0.9999958927350707	0.9999966048853383	0	0	0.02766869618474619	1.1364289885931121E-7	NLRP2B
Regulation of Protein Kinase Activity (GO:0045859)	1/83	0.9999958927350707	0.9999966048853383	0	0	0.02766869618474619	1.1364289885931121E-7	CDPF1
Regulation of T Cell Proliferation (GO:0042129)	1/83	0.9999958927350707	0.9999966048853383	0	0	0.02766869618474619	1.1364289885931121E-7	HLA-DRB3
Positive Regulation of Immunoglobulin Production (GO:0002639)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	SHLD3
DNA Damage Checkpoint Signaling (GO:0000077)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	SERPINA2
Glutathione Metabolic Process (GO:0006749)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	GSTT4
Positive Regulation of Reproductive Process (GO:2000243)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	FAM170B
Regulation of Peptidyl-Serine Phosphorylation (GO:0033135)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	NLRP2B
Protein K11-linked Ubiquitination (GO:0070979)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	UBE2L5
Male Meiotic Nuclear Division (GO:0007140)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	MEIKIN
Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	CDPF1
Sensory Perception of Bitter Taste (GO:0050913)	1/38	0.9999958949973244	0.9999966048853383	0	0	0.0615194219330113	2.525379099685743E-7	TAS2R45
Regulation of Interleukin-1 Beta Production (GO:0032651)	1/82	0.9999959091434252	0.9999966048853383	0	0	0.02801231123349401	1.1459458198069271E-7	NLRP2B
Positive Regulation of Tumor Necrosis Factor Production (GO:0032760)	1/82	0.9999959091434252	0.9999966048853383	0	0	0.02801231123349401	1.1459458198069271E-7	FCGR2C
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	1/82	0.9999959091434252	0.9999966048853383	0	0	0.02801231123349401	1.1459458198069271E-7	SARS1
Regulation of Cytokinesis (GO:0032465)	2/81	0.9999959258315353	0.9999966048853383	0	0	0.05746070796313073	2.3410508123523097E-7	OPN1MW3;CDC14C
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	1/81	0.999995925837	0.9999966048853383	0	0	0.02836451665846053	1.1556189969102763E-7	ARMCX5-GPRASP2
Aerobic Respiration (GO:0009060)	1/81	0.999995925837	0.9999966048853383	0	0	0.02836451665846053	1.1556189969102763E-7	C2ORF69
Protein Modification by Small Protein Removal (GO:0070646)	1/81	0.999995925837	0.9999966048853383	0	0	0.02836451665846053	1.1556189969102763E-7	USP9Y
Negative Regulation of Cell Cycle (GO:0045786)	1/81	0.999995925837	0.9999966048853383	0	0	0.02836451665846053	1.1556189969102763E-7	NLRP2B
Sterol Homeostasis (GO:0055092)	1/81	0.999995925837	0.9999966048853383	0	0	0.02836451665846053	1.1556189969102763E-7	PNLIPRP2
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	2/80	0.9999959425582526	0.9999966048853383	0	0	0.05820159267303063	2.3615005095741325E-7	SHLD3;HDGFL2
Cholesterol Homeostasis (GO:0042632)	1/80	0.9999959425660282	0.9999966048853383	0	0	0.028725638676464174	1.1655261868010968E-7	PNLIPRP2
Response to Tumor Necrosis Factor (GO:0034612)	1/80	0.9999959425660282	0.9999966048853383	0	0	0.028725638676464174	1.1655261868010968E-7	HMHB1
Regulation of TOR Signaling (GO:0032006)	1/80	0.9999959425660282	0.9999966048853383	0	0	0.028725638676464174	1.1655261868010968E-7	GPAT3
Signal Transduction in Response to DNA Damage (GO:0042770)	1/80	0.9999959425660282	0.9999966048853383	0	0	0.028725638676464174	1.1655261868010968E-7	SERPINA2
Negative Regulation of Cellular Component Organization (GO:0051129)	1/80	0.9999959425660282	0.9999966048853383	0	0	0.028725638676464174	1.1655261868010968E-7	PYDC5
Positive Regulation of Growth (GO:0045927)	2/79	0.9999959595324799	0.9999966048853383	0	0	0.05896172114162922	2.3823340049041144E-7	PRSS2;HDGFL2
Regulation of Cell Cycle G1/S Phase Transition (GO:1902806)	2/79	0.9999959595324799	0.9999966048853383	0	0	0.05896172114162922	2.3823340049041144E-7	CDPF1;NANOGP8
Cell Chemotaxis (GO:0060326)	3/78	0.9999959763477438	0.9999966048853383	0	0	0.09082909210310294	3.6546541661876736E-7	CCL3L1;DEFB110;DEFB109B
Cellular Response to UV (GO:0034644)	2/77	0.9999959940186665	0.9999966048853383	0	0	0.06054278835631429	2.4253376582926795E-7	SERPINA2;CDPF1
Positive Regulation of Interleukin-6 Production (GO:0032755)	1/77	0.9999959940410421	0.9999966048853383	0	0	0.029866023996475678	1.1964230600638433E-7	SIGLEC16
Positive Regulation of Lymphocyte Proliferation (GO:0050671)	1/77	0.9999959940410421	0.9999966048853383	0	0	0.029866023996475678	1.1964230600638433E-7	HLA-DRB3
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/76	0.9999960115392467	0.9999966048853383	0	0	0.03026642595327972	1.207166927954227E-7	USP9Y
Glycoprotein Biosynthetic Process (GO:0009101)	1/76	0.9999960115392467	0.9999966048853383	0	0	0.03026642595327972	1.207166927954227E-7	C20ORF173
Protein Deubiquitination (GO:0016579)	1/76	0.9999960115392467	0.9999966048853383	0	0	0.03026642595327972	1.207166927954227E-7	USP9Y
Regulation of Notch Signaling Pathway (GO:0008593)	1/76	0.9999960115392467	0.9999966048853383	0	0	0.03026642595327972	1.207166927954227E-7	NOTCH2NLB
Plasma Membrane Organization (GO:0007009)	2/75	0.9999960291926	0.9999966048853383	0	0	0.06221048939098211	2.4702636207871095E-7	MYMX;PLSCR3
Import Into Nucleus (GO:0051170)	1/75	0.9999960292378264	0.9999966048853383	0	0	0.030677649584591977	1.2181389239328048E-7	CDPF1
Peptidyl-Serine Modification (GO:0018209)	1/75	0.9999960292378264	0.9999966048853383	0	0	0.030677649584591977	1.2181389239328048E-7	SERPINA2
Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039)	2/48	0.999996030169665	0.9999966048853383	0	0	0.09891803933883354	3.9268861270165943E-7	HLA-DRB4;HLA-DRB3
Mitotic G2/M Transition Checkpoint (GO:0044818)	2/48	0.999996030169665	0.9999966048853383	0	0	0.09891803933883354	3.9268861270165943E-7	SERPINA2;CDPF1
Positive Regulation of Cytoskeleton Organization (GO:0051495)	1/74	0.9999960471462441	0.9999966048853383	0	0	0.031100139616762106	1.2293454666359709E-7	C15ORF62
Regulation of DNA Replication (GO:0006275)	2/73	0.999996065199738	0.9999966048853383	0	0	0.06397214541351853	2.517181097612491E-7	SERPINA2;CDPF1
DNA Replication (GO:0006260)	1/73	0.9999960652910774	0.9999966048853383	0	0	0.03153436548315918	1.2407879334131423E-7	SERPINA2
Regulation of Translational Initiation (GO:0006446)	4/69	0.9999960792508747	0.9999966048853383	0	0	0.13986105848174812	5.483611976932371E-7	DAZ4;DAZ3;DAZ2;DAZ1
Telomere Maintenance (GO:0000723)	2/72	0.9999960834845312	0.9999966048853383	0	0	0.06489072319669825	2.541460188669709E-7	SERPINA2;SHLD3
Autophagosome Assembly (GO:0000045)	1/72	0.9999960836142955	0.9999966048853383	0	0	0.03198082306410265	1.2524948352972918E-7	ATG9B
tRNA Modification (GO:0006400)	1/71	0.9999961021690155	0.9999966048853383	0	0	0.032440036575930226	1.2644602613785287E-7	SARS1
Positive Regulation of Protein Polymerization (GO:0032273)	1/71	0.9999961021690155	0.9999966048853383	0	0	0.032440036575930226	1.2644602613785287E-7	C15ORF62
